parent_code,code,name
00203,00203025,Poblacion 2
00203,00203026,Poblacion 3
00203,00203027,Poblacion 4
00203,00203028,Poblacion 5
00203,00203029,Poblacion 6
00203,00203030,Poblacion 7
00203,00203031,Poblacion 8
00203,00203032,Poblacion 9
00203,00203033,Puting Bato
00203,00203037,Sanghan
00203,00203038,Soriano
00203,00203040,Tolosa
00203,00203041,Mahaba
00204,00204001,Cahayagan
00204,00204002,Gosoon
00204,00204004,Manoligao
00204,00204009,Poblacion
00204,00204010,Rojales
00204,00204011,San Agustin
00204,00204012,Tagcatong
00204,00204014,Vinapor
00205,00205001,Baleguian
00205,00205002,Bangonay
00205,00205003,A. Beltran
00205,00205004,Bunga
00205,00205005,Colorado
00205,00205006,Cuyago
00205,00205007,Libas
00205,00205008,Magdagooc
00205,00205009,Magsaysay
00205,00205010,Maraiging
00205,00205011,Poblacion
00205,00205012,San Jose
00205,00205013,San Pablo
00205,00205014,San Vicente
00205,00205015,Santo Niño
00206,00206001,Bangayan
00206,00206002,Canaway
00206,00206003,Hinimbangan
00206,00206004,Jaliobong
00206,00206005,Mahayahay
00206,00206006,Poblacion
00206,00206007,San Isidro
00206,00206008,San Roque
00206,00206009,Sangay
00206,00206010,Crossing
00206,00206011,Songkoy
00207,00207001,Ambacon
00207,00207002,Bonifacio
00207,00207003,Consorcia
00207,00207004,Katipunan
00207,00207005,Lingayao
00207,00207006,Malicato
00207,00207007,Maningalao
00207,00207008,Marcos Calo
00207,00207009,Mat-i
00207,00207010,Pinana-an
00207,00207011,Poblacion
00207,00207013,San Isidro
00207,00207014,Tinucoran
00207,00207015,Balungagan
00207,00207016,Eduardo G. Montilla
00207,00207017,Durian
00207,00207018,Ibuan
00207,00207019,Rosario
00207,00207020,San Roque
00207,00207021,Casiklan
00208,00208001,Buhang
00208,00208002,Caloc-an
00208,00208003,Guiasan
00208,00208005,Poblacion
00208,00208008,Taod-oy
00208,00208009,Marcos
00208,00208010,Santo Niño
00208,00208011,Santo Rosario
00209,00209001,Aclan
00209,00209002,Amontay
00209,00209004,Ata-atahon
00209,00209005,Camagong
00209,00209006,Cubi-cubi
00209,00209007,Culit
00209,00209008,Jaguimitan
00209,00209009,Kinabjangan
00209,00209010,Barangay 1
00209,00209011,Barangay 2
00209,00209012,Barangay 3
00209,00209013,Barangay 4
00209,00209014,Barangay 5
00209,00209015,Barangay 6
00209,00209016,Barangay 7
00209,00209017,Punta
00209,00209018,Santa Ana
00209,00209019,Talisay
00209,00209020,Triangulo
00210,00210002,Curva
00210,00210003,Jagupit
00210,00210005,La Paz
00210,00210007,Poblacion I
00210,00210008,San Isidro
00210,00210009,Tagbuyacan
00210,00210010,Estanislao Morgado
00210,00210011,Poblacion II
00210,00210012,Pangaylan-IP
00211,00211001,Binuangan
00211,00211002,Cabayawa
00211,00211003,Doña Rosario
00211,00211004,La Fraternidad
00211,00211005,Lawigan
00211,00211006,Poblacion 1
00211,00211007,Poblacion 2
00211,00211008,Santa Ana
00211,00211009,Tagmamarkay
00211,00211010,Tagpangahoy
00211,00211011,Tinigbasan
00211,00211012,Victory
00211,00211013,Doña Telesfora
00212,00212001,Poblacion I
00212,00212002,Balangbalang
00212,00212003,Basilisa
00212,00212004,Humilog
00212,00212005,Panaytayon
00212,00212006,San Antonio
00212,00212007,Tagbongabong
00212,00212008,Poblacion II
00301,00301001,Calaitan
00301,00301002,Charito
00301,00301003,Fili
00301,00301004,Hamogaway
00301,00301006,Katipunan
00301,00301007,Mabuhay
00301,00301009,Marcelina
00301,00301010,Maygatasan
00301,00301011,Noli
00301,00301013,Osmeña
00301,00301014,Panaytay
00301,00301016,Poblacion
00301,00301017,Sagmone
00301,00301018,Saguma
00301,00301019,Salvacion
00301,00301020,San Isidro
00301,00301023,Santa Irene
00301,00301024,Taglatawan
00301,00301025,Verdu
00301,00301027,Wawa
00301,00301028,Berseba
00301,00301029,Bucac
00301,00301030,Cagbas
00301,00301031,Canayugan
00301,00301032,Claro Cortez
00301,00301033,Gamao
00301,00301034,Getsemane
00301,00301035,Grace Estate
00301,00301036,Magkiangkang
00301,00301037,Mahayag
00301,00301038,Montivesta
00301,00301039,Mt. Ararat
00301,00301040,Mt. Carmel
00301,00301041,Mt. Olive
00301,00301042,New Salem
00301,00301043,Pinagalaan
00301,00301044,San Agustin
00301,00301045,San Juan
00301,00301046,Santa Teresita
00301,00301047,Santo Niño
00301,00301048,Taglibas
00301,00301049,Tagubay
00301,00301050,Villa Undayon
00302,00302001,Bunawan Brook
00302,00302002,Consuelo
00302,00302003,Libertad
00302,00302004,Mambalili
00302,00302005,Poblacion
00302,00302006,San Andres
00302,00302007,San Marcos
00302,00302008,Imelda
00302,00302009,Nueva Era
00302,00302010,San Teodoro
00303,00303001,Anolingan
00303,00303002,Bakingking
00303,00303003,Bentahon
00303,00303004,Bunaguit
00303,00303006,Catmonon
00303,00303007,Concordia
00303,00303008,Dakutan
00303,00303009,Duangan
00303,00303010,Mac-Arthur
00303,00303011,Guadalupe
00303,00303012,Hawilian
00303,00303013,Labao
00303,00303014,Maasin
00303,00303015,Mahagcot
00303,00303016,Milagros
00303,00303017,Nato
00303,00303018,Oro
00303,00303019,Poblacion
00303,00303020,Remedios
00303,00303021,Salug
00303,00303022,San Toribio
00303,00303023,Santa Fe
00303,00303024,Segunda
00303,00303026,Tagabase
00303,00303027,Taganahaw
00303,00303028,Tagbalili
00303,00303029,Tahina
00303,00303030,Tandang Sora
00303,00303031,Agsabu
00303,00303032,Aguinaldo
00303,00303033,Balubo
00303,00303034,Cebulan
00303,00303035,Crossing Luna
00303,00303036,Cubo
00303,00303037,Guibonon
00303,00303038,Kalabuan
00303,00303039,Kinamaybay
00303,00303040,Langag
00303,00303041,Maliwanag
00303,00303042,New Gingoog
00303,00303043,Odiong
00303,00303044,Piglawigan
00303,00303045,San Isidro
00303,00303046,San Jose
00303,00303047,San Vicente
00303,00303048,Sinakungan
00303,00303049,Valentina
00304,00304001,Bataan
00304,00304002,Comota
00304,00304003,Halapitan
00304,00304004,Langasian
00304,00304005,"Osmeña, Sr."
00304,00304006,Poblacion
00304,00304007,Sagunto
00304,00304008,Villa Paz
00304,00304009,Angeles
00304,00304010,Kasapa II
00304,00304011,Lydia
00304,00304012,Panagangan
00304,00304013,Sabang Adgawan
00304,00304014,San Patricio
00304,00304015,Valentina
00305,00305001,Binucayan
00305,00305002,Johnson
00305,00305003,Magaud
00305,00305004,Nueva Gracia
00305,00305005,Poblacion
00305,00305006,San Isidro
00305,00305007,San Mariano
00305,00305008,San Vicente
00305,00305009,Santa Teresa
00305,00305010,Santo Tomas
00305,00305011,Violanta
00305,00305012,Waloe
00305,00305013,Kasapa
00305,00305014,Katipunan
00305,00305015,Kauswagan
00305,00305016,Santo Niño
00305,00305017,Sabud
00306,00306001,Aurora
00306,00306002,Awa
00306,00306003,Azpetia
00306,00306004,Poblacion
00306,00306006,La Caridad
00306,00306007,La Suerte
00306,00306008,La Union
00306,00306009,Las Navas
00306,00306010,Libertad
00306,00306011,Los Arcos
00306,00306012,Lucena
00306,00306013,Mabuhay
00306,00306014,Magsaysay
00306,00306015,Mapaga
00306,00306016,New Maug
00306,00306017,Napo
00306,00306018,Patin-ay
00306,00306020,Salimbogaon
00306,00306021,Salvacion
00306,00306022,San Joaquin
00306,00306023,San Jose
00306,00306024,San Lorenzo
00306,00306025,San Martin
00306,00306026,San Pedro
00306,00306027,San Rafael
00306,00306029,San Salvador
00306,00306030,San Vicente
00306,00306031,Santa Irene
00306,00306032,Santa Maria
00306,00306033,La Perian
00306,00306034,La Purisima
00306,00306035,San Roque
00307,00307001,Bayugan 3
00307,00307002,Cabantao
00307,00307003,Cabawan
00307,00307004,Marfil
00307,00307005,Novele
00307,00307006,Poblacion
00307,00307007,Santa Cruz
00307,00307008,Tagbayagan
00307,00307009,Wasi-an
00307,00307010,Libuac
00307,00307011,Maligaya
00308,00308001,Alegria
00308,00308002,Bayugan 2
00308,00308003,Borbon
00308,00308005,Caimpugan
00308,00308006,Ebro
00308,00308007,Hubang
00308,00308008,Lapinigan
00308,00308009,Lucac
00308,00308010,Mate
00308,00308011,New Visayas
00308,00308012,Pasta
00308,00308013,Pisa-an
00308,00308015,Barangay 1
00308,00308016,Barangay 2
00308,00308017,Barangay 3
00308,00308018,Barangay 4
00308,00308019,Barangay 5
00308,00308020,Rizal
00308,00308021,San Isidro
00308,00308022,Santa Ana
00308,00308024,Tagapua
00308,00308025,Bitan-agan
00308,00308026,Buenasuerte
00308,00308027,Das-agan
00308,00308028,Karaus
00308,00308029,Ladgadan
00308,00308030,Ormaca
00309,00309001,Anislagan
00309,00309002,Baylo
00309,00309003,Coalicion
00309,00309004,Culi
00309,00309005,Nuevo Trabajo
00309,00309006,Poblacion
00309,00309007,Santa Ines
00309,00309008,Balit
00309,00309009,Binicalan
00309,00309010,Cecilia
00309,00309011,Dimasalang
00309,00309012,Don Alejandro
00309,00309013,Don Pedro
00309,00309014,Doña Flavia
00309,00309015,Mahagsay
00309,00309016,Mahapag
00309,00309017,Mahayahay
00309,00309018,Muritula
00309,00309019,Policarpo
00309,00309020,San Isidro
00309,00309021,San Pedro
00309,00309022,Santa Rita
00309,00309023,Santiago
00309,00309024,Wegguam
00309,00309025,Doña Maxima
00310,00310001,Angas
00310,00310002,Aurora
00310,00310003,Awao
00310,00310004,Tapaz
00310,00310005,Patrocinio
00310,00310006,Poblacion
00310,00310007,San Jose
00310,00310008,Santa Isabel
00310,00310009,Sayon
00310,00310010,Concepcion
00310,00310011,Pag-asa
00311,00311001,BuenaGracia
00311,00311002,Causwagan
00311,00311004,Culi
00311,00311005,Del Monte
00311,00311006,Desamparados
00311,00311007,Labnig
00311,00311008,Sabang Gibung
00311,00311009,San Agustin
00311,00311010,San Isidro
00311,00311011,San Nicolas
00311,00311012,Zamora
00311,00311013,Zillovia
00311,00311014,La Flora
00311,00311015,Maharlika
00311,00311016,Marbon
00311,00311017,Batucan
00312,00312001,Basa
00312,00312002,Cuevas
00312,00312003,Kapatungan
00312,00312004,Langkila-an
00312,00312005,New Visayas
00312,00312006,Poblacion
00312,00312007,Pulang-lupa
00312,00312008,Salvacion
00312,00312009,San Ignacio
00312,00312010,San Isidro
00312,00312011,San Roque
00312,00312012,Santa Maria
00312,00312013,Tudela
00312,00312014,Cebolin
00312,00312015,Manat
00312,00312016,Pangyan
00313,00313001,Binongan
00313,00313002,Del Monte
00313,00313003,Don Mateo
00313,00313004,La Fortuna
00313,00313005,Limot
00313,00313006,Magsaysay
00313,00313007,Masayan
00313,00313008,Poblacion
00313,00313009,Sampaguita
00313,00313010,San Gabriel
00313,00313011,Santa Emelia
00313,00313012,Sinobong
00313,00313013,Anitap
00313,00313014,Bacay II
00313,00313015,Caigangan
00313,00313016,Candiis
00313,00313017,Katipunan
00313,00313018,Santa Cruz
00313,00313019,Sawagan
00313,00313020,Sisimon
00314,00314001,Afga
00314,00314002,Anahawan
00314,00314003,Banagbanag
00314,00314004,Del Rosario
00314,00314005,El Rio
00314,00314006,Ilihan
00314,00314007,Kauswagan
00314,00314008,Kioya
00314,00314009,Magkalape
00314,00314010,Magsaysay
00314,00314011,Mahayahay
00314,00314012,New Tubigon
00314,00314013,Padiay
00314,00314014,Perez
00314,00314015,Poblacion
00314,00314016,San Isidro
00314,00314017,San Vicente
00314,00314018,Santa Cruz
00314,00314019,Santa Maria
00314,00314020,Sinai
00314,00314021,Tabon-tabon
00314,00314022,Tag-uyango
00314,00314023,Villangit
00314,00314024,Kolambugan
00401,00401001,Cabangila
00401,00401002,Cabugao
00401,00401003,Catmon
00401,00401004,Dalipdip
00401,00401005,Ginictan
00401,00401006,Linayasan
00401,00401007,Lumaynay
00401,00401008,Lupo
00401,00401009,Man-up
00401,00401010,Odiong
00401,00401011,Poblacion
00401,00401012,Quinasay-an
00401,00401013,Talon
00401,00401014,Tibiao
00402,00402001,Aranas
00402,00402002,Arcangel
00402,00402004,Calizo
00402,00402005,Cortes
00402,00402006,Feliciano
00402,00402007,Fulgencio
00402,00402008,Guanko
00402,00402009,Morales
00402,00402010,Oquendo
00402,00402011,Poblacion
00403,00403001,Agbanawan
00403,00403002,Bacan
00403,00403003,Badiangan
00403,00403004,Cerrudo
00403,00403005,Cupang
00403,00403006,Daguitan
00403,00403007,Daja Norte
00403,00403008,Daja Sur
00403,00403009,Dingle
00403,00403010,Jumarap
00403,00403011,Lapnag
00403,00403012,Libas
00403,00403013,Linabuan Sur
00403,00403014,Mambog
00403,00403015,Mangan
00403,00403016,Muguing
00403,00403017,Pagsanghan
00403,00403018,Palale
00403,00403019,Poblacion
00403,00403020,Polo
00403,00403021,Polocate
00403,00403022,San Isidro
00403,00403023,Sibalew
00403,00403024,Sigcay
00403,00403025,Taba-ao
00403,00403026,Tabayon
00403,00403027,Tinapuay
00403,00403028,Torralba
00403,00403029,Ugsod
00403,00403030,Venturanza
00404,00404001,Ambolong
00404,00404002,Angas
00404,00404003,Bay-ang
00404,00404004,Caiyang
00404,00404005,Cabugao
00404,00404006,Camaligan
00404,00404007,Camanci
00404,00404008,Ipil
00404,00404009,Lalab
00404,00404010,Lupit
00404,00404011,Magpag-ong
00404,00404012,Magubahay
00404,00404013,Mambuquiao
00404,00404014,Man-up
00404,00404015,Mandong
00404,00404016,Napti
00404,00404017,Palay
00404,00404018,Poblacion
00404,00404019,Songcolan
00404,00404020,Tabon
00405,00405001,Alegria
00405,00405002,Bagongbayan
00405,00405003,Balusbos
00405,00405004,Bel-is
00405,00405005,Cabugan
00405,00405006,El Progreso
00405,00405007,Habana
00405,00405008,Katipunan
00405,00405009,Mayapay
00405,00405010,Nazareth
00405,00405011,Panilongan
00405,00405012,Poblacion
00405,00405013,Santander
00405,00405014,Tag-osip
00405,00405015,Tigum
00406,00406001,Agbago
00406,00406002,Agdugayan
00406,00406003,Antipolo
00406,00406004,Aparicio
00406,00406005,Aquino
00406,00406006,Aslum
00406,00406007,Bagacay
00406,00406008,Batuan
00406,00406009,Buenavista
00406,00406010,Bugtongbato
00406,00406011,Cabugao
00406,00406012,Capilijan
00406,00406013,Colongcolong
00406,00406014,Laguinbanwa
00406,00406015,Mabusao
00406,00406016,Malindog
00406,00406017,Maloco
00406,00406018,Mina-a
00406,00406019,Monlaque
00406,00406020,Naile
00406,00406021,Naisud
00406,00406022,Naligusan
00406,00406023,Ondoy
00406,00406024,Poblacion
00406,00406025,Polo
00406,00406026,Regador
00406,00406027,Rivera
00406,00406028,Rizal
00406,00406029,San Isidro
00406,00406030,San Jose
00406,00406031,Sta. Cruz
00406,00406032,Tagbaya
00406,00406033,Tul-ang
00406,00406034,Unat
00406,00406035,Yawan
00407,00407001,Andagaw
00407,00407002,Bachaw Norte
00407,00407003,Bachaw Sur
00407,00407004,Briones
00407,00407005,Buswang New
00407,00407006,Buswang Old
00407,00407007,Caano
00407,00407008,Estancia
00407,00407009,Linabuan Norte
00407,00407010,Mabilo
00407,00407011,Mobo
00407,00407012,Nalook
00407,00407013,Poblacion
00407,00407014,Pook
00407,00407015,Tigayon
00407,00407016,Tinigaw
00408,00408001,Agcawilan
00408,00408002,Bagto
00408,00408003,Bugasongan
00408,00408004,Carugdog
00408,00408005,Cogon
00408,00408006,Ibao
00408,00408007,Mina
00408,00408008,Poblacion
00408,00408009,Sta. Cruz
00408,00408010,Sta. Cruz Biga-a
00408,00408011,Silakat Nonok
00408,00408012,Tayhawan
00409,00409001,Agmailig
00409,00409002,Alfonso XII
00409,00409003,Batobato
00409,00409004,Bonza
00409,00409005,Calacabian
00409,00409006,Calamcan
00409,00409007,Can-awan
00409,00409008,Casit-an
00409,00409009,Dalagsaan
00409,00409010,Guadalupe
00409,00409011,Janlud
00409,00409012,Julita
00409,00409013,Luctoga
00409,00409014,Magugba
00409,00409015,Manika
00409,00409016,Ogsip
00409,00409017,Ortega
00409,00409018,Oyang
00409,00409019,Pampango
00409,00409020,Pinonoy
00409,00409021,Poblacion
00409,00409022,Rivera
00409,00409023,Rosal
00409,00409024,Sibalew
00410,00410001,Alaminos
00410,00410002,Alas-as
00410,00410003,Bacyang
00410,00410004,Balactasan
00410,00410005,Cabangahan
00410,00410006,Cabilawan
00410,00410007,Catabana
00410,00410008,Dit-Ana
00410,00410009,Galicia
00410,00410010,Guinatu-an
00410,00410011,Logohon
00410,00410012,Mamba
00410,00410013,Maria Cristina
00410,00410014,Medina
00410,00410015,Mercedes
00410,00410016,Napnot
00410,00410017,Pang-Itan
00410,00410018,Paningayan
00410,00410019,Panipiason
00410,00410020,Poblacion
00410,00410021,San Jose
00410,00410022,Singay
00410,00410023,Talangban
00410,00410024,Talimagao
00410,00410025,Tigbawan
00411,00411001,Agbalogo
00411,00411002,Aglucay
00411,00411003,Alibagon
00411,00411004,Bagong Barrio
00411,00411005,Baybay
00411,00411006,Cabatanga
00411,00411007,Cajilo
00411,00411008,Calangcang
00411,00411009,Calimbajan
00411,00411010,Castillo
00411,00411011,Cayangwan
00411,00411012,Dumga
00411,00411013,Libang
00411,00411014,Mantiguib
00411,00411015,Poblacion
00411,00411016,Tibiawan
00411,00411017,Tina
00411,00411018,Tugas
00412,00412001,Argao
00412,00412002,Balabag
00412,00412003,Balusbus
00412,00412004,Cabulihan
00412,00412005,Caticlan
00412,00412006,Cogon
00412,00412007,Cubay Norte
00412,00412008,Cubay Sur
00412,00412009,Dumlog
00412,00412010,Manoc-Manoc
00412,00412011,Naasug
00412,00412012,Nabaoy
00412,00412013,Napaan
00412,00412014,Poblacion
00412,00412015,San Viray
00412,00412016,Yapak
00412,00412017,Motag
00413,00413001,Banaybanay
00413,00413002,Biga-a
00413,00413003,Bulabud
00413,00413004,Cabayugan
00413,00413005,Capataga
00413,00413006,Cogon
00413,00413007,Dangcalan
00413,00413008,Kinalangay Nuevo
00413,00413009,Kinalangay Viejo
00413,00413010,Lilo-an
00413,00413011,Malandayon
00413,00413012,Manhanip
00413,00413013,Navitas
00413,00413014,Osman
00413,00413015,Poblacion
00413,00413016,Rosario
00413,00413017,San Dimas
00413,00413018,San Ramon
00413,00413019,San Roque
00413,00413020,Sipac
00413,00413021,Sugnod
00413,00413022,Tambuan
00413,00413023,Tigpalas
00414,00414001,Alimbo Baybay
00414,00414002,Buenasuerte
00414,00414003,Buenafortuna
00414,00414004,Buenavista
00414,00414005,Gibon
00414,00414006,Habana
00414,00414007,Laserna
00414,00414008,Libertad
00414,00414009,Magallanes
00414,00414010,Matabana
00414,00414012,Nagustan
00414,00414013,Pawa
00414,00414014,Pinatuad
00414,00414015,Poblacion
00414,00414016,Rizal
00414,00414017,Solido
00414,00414018,Tagororoc
00414,00414019,Toledo
00414,00414020,Unidos
00414,00414021,Union
