parent_code,code,name
014,01405,Bulacan
014,01406,Bustos
014,01407,Calumpit
014,01408,Guiguinto
014,01409,Hagonoy
014,01410,City of Malolos
014,01411,Marilao
014,01412,City of Meycauayan
014,01413,Norzagaray
014,01414,Obando
014,01415,Pandi
014,01416,Paombong
014,01417,Plaridel
014,01418,Pulilan
014,01419,San Ildefonso
014,01420,City of San Jose Del Monte
014,01421,San Miguel
014,01422,San Rafael
014,01423,Santa Maria
014,01424,Doña Remedios Trinidad
015,01501,Abulug
015,01502,Alcala
015,01503,Allacapan
015,01504,Amulung
015,01505,Aparri
015,01506,Baggao
015,01507,Ballesteros
015,01508,Buguey
015,01509,Calayan
015,01510,Camalaniugan
015,01511,Claveria
015,01512,Enrile
015,01513,Gattaran
015,01514,Gonzaga
015,01515,Iguig
015,01516,Lal-Lo
015,01517,Lasam
015,01518,Pamplona
015,01519,Peñablanca
015,01520,Piat
015,01521,Rizal
015,01522,Sanchez-Mira
015,01523,Santa Ana
015,01524,Santa Praxedes
015,01525,Santa Teresita
015,01526,Santo Niño
015,01527,Solana
015,01528,Tuao
015,01529,Tuguegarao City
016,01601,Basud
016,01602,Capalonga
016,01603,Daet
016,01604,San Lorenzo Ruiz
016,01605,Jose Panganiban
016,01606,Labo
016,01607,Mercedes
016,01608,Paracale
016,01609,San Vicente
016,01610,Santa Elena
016,01611,Talisay
016,01612,Vinzons
017,01701,Baao
017,01702,Balatan
017,01703,Bato
017,01704,Bombon
017,01705,Buhi
017,01706,Bula
017,01707,Cabusao
017,01708,Calabanga
017,01709,Camaligan
017,01710,Canaman
017,01711,Caramoan
017,01712,Del Gallego
017,01713,Gainza
017,01714,Garchitorena
017,01715,Goa
017,01716,City of Iriga
017,01717,Lagonoy
017,01718,Libmanan
017,01719,Lupi
017,01720,Magarao
017,01721,Milaor
017,01722,Minalabac
017,01723,Nabua
017,01724,City of Naga
017,01725,Ocampo
017,01726,Pamplona
017,01727,Pasacao
017,01728,Pili
017,01729,Presentacion
017,01730,Ragay
017,01731,Sagñay
017,01732,San Fernando
017,01733,San Jose
017,01734,Sipocot
017,01735,Siruma
017,01736,Tigaon
017,01737,Tinambac
018,01801,Catarman
018,01802,Guinsiliban
018,01803,Mahinog
018,01804,Mambajao
018,01805,Sagay
019,01901,Cuartero
019,01902,Dao
019,01903,Dumalag
019,01904,Dumarao
019,01905,Ivisan
019,01906,Jamindan
019,01907,Ma-Ayon
019,01908,Mambusao
019,01909,Panay
019,01910,Panitan
019,01911,Pilar
019,01912,Pontevedra
019,01913,President Roxas
019,01914,City of Roxas
019,01915,Sapi-An
019,01916,Sigma
019,01917,Tapaz
020,02001,Bagamanoc
020,02002,Baras
020,02003,Bato
020,02004,Caramoran
020,02005,Gigmoto
020,02006,Pandan
020,02007,Panganiban
020,02008,San Andres
020,02009,San Miguel
020,02010,Viga
020,02011,Virac
021,02101,Alfonso
021,02102,Amadeo
021,02103,City of Bacoor
021,02104,City of Carmona
021,02105,City of Cavite
021,02106,City of Dasmariñas
021,02107,General Emilio Aguinaldo
021,02108,City of General Trias
021,02109,City of Imus
021,02110,Indang
021,02111,Kawit
021,02112,Magallanes
021,02113,Maragondon
021,02114,Mendez
021,02115,Naic
021,02116,Noveleta
021,02117,Rosario
021,02118,Silang
021,02119,City of Tagaytay
021,02120,Tanza
021,02121,Ternate
021,02122,City of Trece Martires
021,02123,Gen. Mariano Alvarez
022,31300,City of Mandaue
022,31100,City of Lapu-Lapu
022,30600,City of Cebu
022,02201,Alcantara
022,02202,Alcoy
022,02203,Alegria
022,02204,Aloguinsan
022,02205,Argao
022,02206,Asturias
022,02207,Badian
022,02208,Balamban
022,02209,Bantayan
022,02210,Barili
022,02211,City of Bogo
022,02212,Boljoon
022,02213,Borbon
022,02214,City of Carcar
022,02215,Carmen
022,02216,Catmon
022,02218,Compostela
022,02219,Consolacion
022,02220,Cordova
022,02221,Daanbantayan
022,02222,Dalaguete
022,02223,Danao City
022,02224,Dumanjug
022,02225,Ginatilan
022,02227,Liloan
022,02228,Madridejos
022,02229,Malabuyoc
022,02231,Medellin
022,02232,Minglanilla
022,02233,Moalboal
022,02234,City of Naga
022,02235,Oslob
022,02236,Pilar
022,02237,Pinamungajan
022,02238,Poro
022,02239,Ronda
022,02240,Samboan
022,02241,San Fernando
022,02242,San Francisco
022,02243,San Remigio
022,02244,Santa Fe
022,02245,Santander
022,02246,Sibonga
022,02247,Sogod
022,02248,Tabogon
022,02249,Tabuelan
022,02250,City of Talisay
022,02251,City of Toledo
022,02252,Tuburan
022,02253,Tudela
023,02301,Asuncion
023,02303,Carmen
023,02305,Kapalong
023,02314,New Corella
023,02315,City of Panabo
023,02317,Island Garden City of Samal
023,02318,Santo Tomas
023,02319,City of Tagum
023,02322,Talaingod
023,02323,Braulio E. Dujali
023,02324,San Isidro
024,30700,City of Davao
024,02401,Bansalan
024,02403,City of Digos
024,02404,Hagonoy
024,02406,Kiblawan
024,02407,Magsaysay
024,02408,Malalag
024,02410,Matanao
024,02411,Padada
024,02412,Santa Cruz
024,02414,Sulop
025,02501,Baganga
025,02502,Banaybanay
025,02503,Boston
025,02504,Caraga
025,02505,Cateel
025,02506,Governor Generoso
025,02507,Lupon
025,02508,Manay
025,02509,City of Mati
025,02510,San Isidro
025,02511,Tarragona
026,02601,Arteche
026,02602,Balangiga
026,02603,Balangkayan
026,02604,City of Borongan
026,02605,Can-Avid
026,02606,Dolores
026,02607,General Macarthur
026,02608,Giporlos
026,02609,Guiuan
026,02610,Hernani
026,02611,Jipapad
026,02612,Lawaan
026,02613,Llorente
026,02614,Maslog
026,02615,Maydolong
026,02616,Mercedes
026,02617,Oras
026,02618,Quinapondan
026,02619,Salcedo
026,02620,San Julian
026,02621,San Policarpo
026,02622,Sulat
026,02623,Taft
027,02701,Banaue
027,02702,Hungduan
027,02703,Kiangan
027,02704,Lagawe
027,02705,Lamut
027,02706,Mayoyao
027,02707,Alfonso Lista
027,02708,Aguinaldo
027,02709,Hingyon
027,02710,Tinoc
027,02711,Asipulo
028,02801,Adams
028,02802,Bacarra
028,02803,Badoc
028,02804,Bangui
028,02805,City of Batac
028,02806,Burgos
028,02807,Carasi
028,02808,Currimao
028,02809,Dingras
028,02810,Dumalneg
028,02811,Banna
028,02812,City of Laoag
028,02813,Marcos
028,02814,Nueva Era
028,02815,Pagudpud
028,02816,Paoay
028,02817,Pasuquin
028,02818,Piddig
028,02819,Pinili
028,02820,San Nicolas
028,02821,Sarrat
028,02822,Solsona
028,02823,Vintar
029,02901,Alilem
029,02902,Banayoyo
029,02903,Bantay
029,02904,Burgos
029,02905,Cabugao
029,02906,City of Candon
029,02907,Caoayan
029,02908,Cervantes
029,02909,Galimuyod
029,02910,Gregorio del Pilar
029,02911,Lidlidda
029,02912,Magsingal
029,02913,Nagbukel
029,02914,Narvacan
029,02915,Quirino
029,02916,Salcedo
029,02917,San Emilio
029,02918,San Esteban
029,02919,San Ildefonso
029,02920,San Juan
029,02921,San Vicente
029,02922,Santa
029,02923,Santa Catalina
029,02924,Santa Cruz
029,02925,Santa Lucia
029,02926,Santa Maria
029,02927,Santiago
029,02928,Santo Domingo
029,02929,Sigay
029,02930,Sinait
029,02931,Sugpon
029,02932,Suyo
029,02933,Tagudin
029,02934,City of Vigan
030,31000,City of Iloilo
030,03001,Ajuy
030,03002,Alimodian
030,03003,Anilao
030,03004,Badiangan
030,03005,Balasan
030,03006,Banate
030,03007,Barotac Nuevo
030,03008,Barotac Viejo
030,03009,Batad
030,03010,Bingawan
030,03012,Cabatuan
030,03013,Calinog
030,03014,Carles
030,03015,Concepcion
030,03016,Dingle
030,03017,Dueñas
030,03018,Dumangas
030,03019,Estancia
030,03020,Guimbal
030,03021,Igbaras
030,03023,Janiuay
030,03025,Lambunao
030,03026,Leganes
030,03027,Lemery
030,03028,Leon
030,03029,Maasin
030,03030,Miagao
030,03031,Mina
030,03032,New Lucena
030,03034,Oton
030,03035,City of Passi
030,03036,Pavia
030,03037,Pototan
030,03038,San Dionisio
030,03039,San Enrique
030,03040,San Joaquin
030,03041,San Miguel
030,03042,San Rafael
030,03043,Santa Barbara
030,03044,Sara
030,03045,Tigbauan
030,03046,Tubungan
030,03047,Zarraga
031,03101,Alicia
031,03102,Angadanan
031,03103,Aurora
031,03104,Benito Soliven
031,03105,Burgos
031,03106,Cabagan
031,03107,Cabatuan
031,03108,City of Cauayan
031,03109,Cordon
031,03110,Dinapigue
031,03111,Divilacan
031,03112,Echague
031,03113,Gamu
031,03114,City of Ilagan
031,03115,Jones
031,03116,Luna
031,03117,Maconacon
031,03118,Delfin Albano
031,03119,Mallig
031,03120,Naguilian
031,03121,Palanan
031,03122,Quezon
031,03123,Quirino
031,03124,Ramon
031,03125,Reina Mercedes
031,03126,Roxas
031,03127,San Agustin
031,03128,San Guillermo
031,03129,San Isidro
031,03130,San Manuel
031,03131,San Mariano
031,03132,San Mateo
031,03133,San Pablo
031,03134,Santa Maria
031,03135,City of Santiago
031,03136,Santo Tomas
031,03137,Tumauini
032,03201,Balbalan
032,03206,Lubuagan
032,03208,Pasil
032,03209,Pinukpuk
032,03211,Rizal
032,03213,City of Tabuk
032,03214,Tanudan
032,03215,Tinglayan
033,03301,Agoo
033,03302,Aringay
033,03303,Bacnotan
033,03304,Bagulin
033,03305,Balaoan
033,03306,Bangar
033,03307,Bauang
033,03308,Burgos
033,03309,Caba
033,03310,Luna
033,03311,Naguilian
033,03312,Pugo
033,03313,Rosario
033,03314,City of San Fernando
033,03315,San Gabriel
033,03316,San Juan
033,03317,Santo Tomas
033,03318,Santol
033,03319,Sudipen
033,03320,Tubao
034,03401,Alaminos
034,03402,Bay
034,03403,City of Biñan
034,03404,City of Cabuyao
034,03405,City of Calamba
034,03406,Calauan
034,03407,Cavinti
034,03408,Famy
034,03409,Kalayaan
034,03410,Liliw
034,03411,Los Baños
034,03412,Luisiana
034,03413,Lumban
034,03414,Mabitac
034,03415,Magdalena
034,03416,Majayjay
034,03417,Nagcarlan
034,03418,Paete
034,03419,Pagsanjan
034,03420,Pakil
034,03421,Pangil
034,03422,Pila
034,03423,Rizal
034,03424,City of San Pablo
034,03425,City of San Pedro
034,03426,Santa Cruz
034,03427,Santa Maria
034,03428,City of Santa Rosa
034,03429,Siniloan
034,03430,Victoria
035,30900,City of Iligan
035,03501,Bacolod
035,03502,Baloi
035,03503,Baroy
035,03505,Kapatagan
035,03506,Sultan Naga Dimaporo
035,03507,Kauswagan
035,03508,Kolambugan
035,03509,Lala
035,03510,Linamon
035,03511,Magsaysay
035,03512,Maigo
035,03513,Matungao
035,03514,Munai
035,03515,Nunungan
035,03516,Pantao Ragat
035,03517,Poona Piagapo
035,03518,Salvador
035,03519,Sapad
035,03520,Tagoloan
035,03521,Tangcal
035,03522,Tubod
035,03523,Pantar
036,03601,Bacolod-Kalawi
036,03602,Balabagan
036,03603,Balindong
036,03604,Bayang
036,03605,Binidayan
036,03606,Bubong
036,03607,Butig
036,03609,Ganassi
036,03610,Kapai
036,03611,Lumba-Bayabao
036,03612,Lumbatan
036,03613,Madalum
036,03614,Madamba
036,03615,Malabang
036,03616,Marantao
036,03617,City of Marawi
036,03618,Masiu
036,03619,Mulondo
036,03620,Pagayawan
036,03621,Piagapo
036,03622,Poona Bayabao
036,03623,Pualas
036,03624,Ditsaan-Ramain
036,03625,Saguiaran
036,03626,Tamparan
036,03627,Taraka
036,03628,Tubaran
036,03629,Tugaya
036,03630,Wao
036,03631,Marogong
036,03632,Calanogas
036,03633,Buadiposo-Buntong
036,03634,Maguing
036,03635,Picong
036,03636,Lumbayanague
036,03637,Amai Manabilang
036,03638,Tagoloan II
036,03639,Kapatagan
036,03640,Sultan Dumalondong
036,03641,Lumbaca-Unayan
037,31600,City of Tacloban
037,03701,Abuyog
037,03702,Alangalang
037,03703,Albuera
037,03705,Babatngon
037,03706,Barugo
037,03707,Bato
037,03708,City of Baybay
037,03710,Burauen
037,03713,Calubian
037,03714,Capoocan
037,03715,Carigara
037,03717,Dagami
037,03718,Dulag
037,03719,Hilongos
037,03720,Hindang
037,03721,Inopacan
037,03722,Isabel
037,03723,Jaro
037,03724,Javier
037,03725,Julita
037,03726,Kananga
037,03728,La Paz
037,03729,Leyte
037,03730,Macarthur
037,03731,Mahaplag
037,03733,Matag-Ob
037,03734,Matalom
037,03735,Mayorga
037,03736,Merida
037,03738,Ormoc City
037,03739,Palo
037,03740,Palompon
037,03741,Pastrana
037,03742,San Isidro
037,03743,San Miguel
037,03744,Santa Fe
037,03745,Tabango
037,03746,Tabontabon
037,03748,Tanauan
037,03749,Tolosa
037,03750,Tunga
037,03751,Villaba
040,04001,Boac
040,04002,Buenavista
040,04003,Gasan
040,04004,Mogpog
040,04005,Santa Cruz
040,04006,Torrijos
041,04101,Aroroy
041,04102,Baleno
041,04103,Balud
041,04104,Batuan
041,04105,Cataingan
041,04106,Cawayan
041,04107,Claveria
041,04108,Dimasalang
041,04109,Esperanza
041,04110,Mandaon
041,04111,City of Masbate
041,04112,Milagros
041,04113,Mobo
041,04114,Monreal
041,04115,Palanas
041,04116,Pio V. Corpus
041,04117,Placer
041,04118,San Fernando
041,04119,San Jacinto
041,04120,San Pascual
041,04121,Uson
042,04201,Aloran
042,04202,Baliangao
042,04203,Bonifacio
042,04204,Calamba
042,04205,Clarin
042,04206,Concepcion
042,04207,Jimenez
042,04208,Lopez Jaena
042,04209,City of Oroquieta
042,04210,City of Ozamiz
042,04211,Panaon
042,04212,Plaridel
042,04213,Sapang Dalaga
042,04214,Sinacaban
042,04215,City of Tangub
042,04216,Tudela
042,04217,Don Victoriano Chiongbian
043,30500,City of Cagayan De Oro
043,04301,Alubijid
043,04302,Balingasag
043,04303,Balingoan
043,04304,Binuangan
043,04306,Claveria
043,04307,City of El Salvador
043,04308,City of Gingoog
043,04309,Gitagum
043,04310,Initao
043,04311,Jasaan
043,04312,Kinoguitan
043,04313,Lagonglong
043,04314,Laguindingan
043,04315,Libertad
043,04316,Lugait
043,04317,Magsaysay
043,04318,Manticao
043,04319,Medina
043,04320,Naawan
043,04321,Opol
043,04322,Salay
043,04323,Sugbongcogon
043,04324,Tagoloan
043,04325,Talisayan
043,04326,Villanueva
044,04401,Barlig
044,04402,Bauko
044,04403,Besao
044,04404,Bontoc
044,04405,Natonin
044,04406,Paracelis
044,04407,Sabangan
044,04408,Sadanga
044,04409,Sagada
044,04410,Tadian
045,30200,City of Bacolod
045,04502,City of Bago
045,04503,Binalbagan
045,04504,City of Cadiz
045,04505,Calatrava
045,04506,Candoni
045,04507,Cauayan
045,04508,Enrique B. Magalona
045,04509,City of Escalante
045,04510,City of Himamaylan
045,04511,Hinigaran
045,04512,Hinoba-an
045,04513,Ilog
045,04514,Isabela
045,04515,City of Kabankalan
045,04516,City of La Carlota
045,04517,La Castellana
045,04518,Manapla
045,04519,Moises Padilla
045,04520,Murcia
045,04521,Pontevedra
045,04522,Pulupandan
045,04523,City of Sagay
045,04524,City of San Carlos
045,04525,San Enrique
045,04526,City of Silay
045,04527,City of Sipalay
045,04528,City of Talisay
045,04529,Toboso
045,04530,Valladolid
045,04531,City of Victorias
045,04532,Salvador Benedicto
046,04601,Amlan
046,04602,Ayungon
046,04603,Bacong
046,04604,City of Bais
046,04605,Basay
046,04606,City of Bayawan
046,04607,Bindoy
046,04608,City of Canlaon
046,04609,Dauin
046,04610,City of Dumaguete
046,04611,City of Guihulngan
046,04612,Jimalalud
046,04613,La Libertad
046,04614,Mabinay
046,04615,Manjuyod
046,04616,Pamplona
046,04617,San Jose
046,04618,Santa Catalina
046,04619,Siaton
046,04620,Sibulan
046,04621,City of Tanjay
046,04622,Tayasan
046,04623,Valencia
046,04624,Vallehermoso
046,04625,Zamboanguita
047,04701,Alamada
047,04702,Carmen
047,04703,Kabacan
047,04704,City of Kidapawan
047,04705,Libungan
047,04706,Magpet
047,04707,Makilala
047,04708,Matalam
047,04709,Midsayap
047,04710,M'Lang
047,04711,Pigkawayan
047,04712,Pikit
047,04713,President Roxas
047,04714,Tulunan
047,04715,Antipas
047,04716,Banisilan
047,04717,Aleosan
047,04718,Arakan
048,04801,Allen
048,04802,Biri
048,04803,Bobon
048,04804,Capul
048,04805,Catarman
048,04806,Catubig
048,04807,Gamay
048,04808,Laoang
048,04809,Lapinig
048,04810,Las Navas
048,04811,Lavezares
048,04812,Mapanas
048,04813,Mondragon
048,04814,Palapag
048,04815,Pambujan
048,04816,Rosario
048,04817,San Antonio
048,04818,San Isidro
048,04819,San Jose
048,04820,San Roque
048,04821,San Vicente
048,04822,Silvino Lobos
048,04823,Victoria
048,04824,Lope De Vega
049,04901,Aliaga
049,04902,Bongabon
049,04903,City of Cabanatuan
049,04904,Cabiao
049,04905,Carranglan
049,04906,Cuyapo
049,04907,Gabaldon
049,04908,City of Gapan
049,04909,General Mamerto Natividad
049,04910,General Tinio
049,04911,Guimba
049,04912,Jaen
049,04913,Laur
049,04914,Licab
049,04915,Llanera
049,04916,Lupao
049,04917,Science City of Muñoz
049,04918,Nampicuan
049,04919,City of Palayan
049,04920,Pantabangan
049,04921,Peñaranda
049,04922,Quezon
049,04923,Rizal
049,04924,San Antonio
049,04925,San Isidro
049,04926,San Jose City
049,04927,San Leonardo
049,04928,Santa Rosa
049,04929,Santo Domingo
049,04930,Talavera
049,04931,Talugtug
049,04932,Zaragoza
050,05001,Ambaguio
050,05002,Aritao
050,05003,Bagabag
050,05004,Bambang
050,05005,Bayombong
050,05006,Diadi
050,05007,Dupax del Norte
050,05008,Dupax del Sur
050,05009,Kasibu
050,05010,Kayapa
050,05011,Quezon
050,05012,Santa Fe
050,05013,Solano
050,05014,Villaverde
050,05015,Alfonso Castaneda
051,05101,Abra De Ilog
051,05102,Calintaan
051,05103,Looc
051,05104,Lubang
051,05105,Magsaysay
051,05106,Mamburao
051,05107,Paluan
051,05108,Rizal
051,05109,Sablayan
051,05110,San Jose
051,05111,Santa Cruz
052,05201,Baco
052,05202,Bansud
052,05203,Bongabong
052,05204,Bulalacao
052,05205,City of Calapan
052,05206,Gloria
052,05207,Mansalay
052,05208,Naujan
052,05209,Pinamalayan
052,05210,Pola
052,05211,Puerto Galera
052,05212,Roxas
052,05213,San Teodoro
052,05214,Socorro
052,05215,Victoria
053,31500,City of Puerto Princesa
053,05301,Aborlan
053,05302,Agutaya
053,05303,Araceli
053,05304,Balabac
053,05305,Bataraza
053,05306,Brooke's Point
053,05307,Busuanga
053,05308,Cagayancillo
053,05309,Coron
053,05310,Cuyo
053,05311,Dumaran
053,05312,El Nido
053,05313,Linapacan
053,05314,Magsaysay
053,05315,Narra
053,05317,Quezon
053,05318,Roxas
053,05319,San Vicente
053,05320,Taytay
053,05321,Kalayaan
053,05322,Culion
053,05323,Dr. Jose P. Rizal
053,05324,Sofronio Española
054,30100,City of Angeles
054,05402,Apalit
054,05403,Arayat
054,05404,Bacolor
054,05405,Candaba
054,05406,Floridablanca
054,05407,Guagua
054,05408,Lubao
054,05409,Mabalacat City
054,05410,Macabebe
054,05411,Magalang
054,05412,Masantol
054,05413,Mexico
054,05414,Minalin
054,05415,Porac
054,05416,City of San Fernando
054,05417,San Luis
054,05418,San Simon
054,05419,Santa Ana
054,05420,Santa Rita
054,05421,Sto. Tomas
054,05422,Sasmuan
055,05501,Agno
055,05502,Aguilar
055,05503,City of Alaminos
055,05504,Alcala
055,05505,Anda
055,05506,Asingan
055,05507,Balungao
055,05508,Bani
055,05509,Basista
055,05510,Bautista
055,05511,Bayambang
055,05512,Binalonan
055,05513,Binmaley
055,05514,Bolinao
055,05515,Bugallon
055,05516,Burgos
055,05517,Calasiao
055,05518,City of Dagupan
055,05519,Dasol
055,05520,Infanta
055,05521,Labrador
055,05522,Lingayen
055,05523,Mabini
055,05524,Malasiqui
055,05525,Manaoag
055,05526,Mangaldan
055,05527,Mangatarem
055,05528,Mapandan
055,05529,Natividad
055,05530,Pozorrubio
055,05531,Rosales
055,05532,City of San Carlos
055,05533,San Fabian
055,05534,San Jacinto
055,05535,San Manuel
055,05536,San Nicolas
055,05537,San Quintin
055,05538,Santa Barbara
055,05539,Santa Maria
055,05540,Santo Tomas
055,05541,Sison
055,05542,Sual
055,05543,Tayug
055,05544,Umingan
055,05545,Urbiztondo
055,05546,City of Urdaneta
055,05547,Villasis
055,05548,Laoac
056,31200,City of Lucena
056,05601,Agdangan
056,05602,Alabat
056,05603,Atimonan
056,05605,Buenavista
056,05606,Burdeos
056,05607,Calauag
056,05608,Candelaria
056,05610,Catanauan
056,05615,Dolores
056,05616,General Luna
056,05617,General Nakar
056,05618,Guinayangan
056,05619,Gumaca
056,05620,Infanta
056,05621,Jomalig
056,05622,Lopez
056,05623,Lucban
056,05625,Macalelon
056,05627,Mauban
056,05628,Mulanay
056,05629,Padre Burgos
056,05630,Pagbilao
056,05631,Panukulan
056,05632,Patnanungan
056,05633,Perez
056,05634,Pitogo
056,05635,Plaridel
056,05636,Polillo
056,05637,Quezon
056,05638,Real
056,05639,Sampaloc
056,05640,San Andres
056,05641,San Antonio
056,05642,San Francisco
056,05644,San Narciso
056,05645,Sariaya
056,05646,Tagkawayan
056,05647,City of Tayabas
056,05648,Tiaong
056,05649,Unisan
057,05701,Aglipay
057,05702,Cabarroguis
057,05703,Diffun
057,05704,Maddela
057,05705,Saguday
057,05706,Nagtipunan
058,05801,Angono
058,05802,City of Antipolo
058,05803,Baras
058,05804,Binangonan
058,05805,Cainta
058,05806,Cardona
058,05807,Jala-Jala
058,05808,Rodriguez
058,05809,Morong
058,05810,Pililla
058,05811,San Mateo
058,05812,Tanay
058,05813,Taytay
058,05814,Teresa
059,05901,Alcantara
059,05902,Banton
059,05903,Cajidiocan
059,05904,Calatrava
059,05905,Concepcion
059,05906,Corcuera
059,05907,Looc
059,05908,Magdiwang
059,05909,Odiongan
059,05910,Romblon
059,05911,San Agustin
059,05912,San Andres
059,05913,San Fernando
059,05914,San Jose
059,05915,Santa Fe
059,05916,Ferrol
059,05917,Santa Maria
060,06001,Almagro
060,06002,Basey
060,06003,City of Calbayog
060,06004,Calbiga
060,06005,City of Catbalogan
